Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
821С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,7,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
249Н,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1402.1,252
249Н,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1700.5,252
249Н,7,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1239.3,252
249Н,7,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1239.3,252
249Н,7,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1497.1,252
249Н,7,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1402.1,252
249Н,7,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1700.5,252
249Н,7,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1913.8,252
249Н,7,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
249Н,7,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
249Н,7,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
461Й,7,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5056.3,252
461Й,7,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5056.3,252
461Й,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
461Й,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
461Й,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1165.1,252
461Й,7,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
461Й,7,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,7,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,7,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,7,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1146.3,252
113А,7,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,7,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,7,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,7,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,7,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,7,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
589И,8,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
589И,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
589И,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,8,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7541.6,252
035А,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,8,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,8,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1602.4,252
104В,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,8,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,8,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1975.6,252
353Е,8,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2654.6,252
353Е,8,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1923.6,252
353Е,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,8,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
545У,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
545У,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
545У,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
545У,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
545У,8,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
545У,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
345Е,8,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4666.9,252
345Е,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
345Е,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,8,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
345Е,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
345Е,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,8,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,8,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,8,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,8,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,8,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,8,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
465Ж,8,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1218.3,252
465Ж,8,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1689.6,252
357Й,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
357Й,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
079Я,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2066.3,252
079Я,9,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
079Я,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,9,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8688.7,252
037Г,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,9,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7541.6,252
035А,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,9,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,9,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,9,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,9,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2108.7,252
104В,9,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2549.1,252
104В,9,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3141.1,252
104В,9,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,9,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,9,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1632.6,252
353Е,9,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,9,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,9,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1632.6,252
353Е,9,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1975.6,252
353Е,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
353Е,9,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3083.5,252
353Е,9,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1923.6,252
353Е,9,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,9,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,9,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,9,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
575Й,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1433.0,252
575Й,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1739.3,252
575Й,9,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1739.3,252
575Й,9,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
575Й,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
461Й,9,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4840.1,252
461Й,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,9,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
461Й,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,9,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,9,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1146.3,252
113А,9,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,9,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,9,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,9,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
471М,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
471М,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1475.3,252
471М,9,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,9,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
269Ч,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2084.4,252
269Ч,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,9,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
468М,9,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1182.9,252
468М,9,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
463У,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1358.3,252
463У,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,10,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3217.8,252
037Г,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
037Г,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,10,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1330.5,252
035А,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1672.4,252
083М,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
083М,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,10,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,9749.8,252
104В,10,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2108.7,252
104В,10,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2549.1,252
104В,10,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3141.1,252
104В,10,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,10,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,10,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1632.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1975.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
353Е,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1580.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1580.6,252
353Е,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1923.6,252
353Е,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,10,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,10,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
249Н,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1293.5,252
249Н,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1564.9,252
249Н,10,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1239.3,252
249Н,10,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1497.1,252
249Н,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1293.5,252
249Н,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1293.5,252
249Н,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1402.1,252
249Н,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1564.9,252
249Н,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1700.5,252
249Н,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
249Н,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
249Н,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,10,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1252.0,252
113А,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1513.0,252
113А,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1513.0,252
113А,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,10,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,10,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,10,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
471М,10,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4277.6,252
471М,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1406.1,252
471М,10,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,10,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
273И,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1521.5,252
273И,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1849.9,252
273И,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2084.4,252
273И,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
273И,10,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
273И,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
360Ч,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2334.8,252
360Ч,10,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1271.5,252
360Ч,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
465Ж,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1420.4,252
465Ж,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1470.8,252
465Ж,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1723.4,252
465Ж,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1049.9,252
465Ж,10,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1218.3,252
465Ж,10,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
465Ж,10,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
465Ж,10,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1709.2,252
127Ы,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2084.4,252
127Ы,11,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2248.4,252
127Ы,11,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
127Ы,11,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
127Ы,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1049.9,252
357Й,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
282Я,11,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
282Я,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2233.6,252
117Й,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,11,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
117Й,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1896.7,252
014Ж,11,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
014Ж,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,11,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,10462.1,252
104В,11,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2766.5,252
104В,11,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1730.3,252
104В,11,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3358.5,252
104В,11,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3358.5,252
104В,11,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3358.5,252
104В,11,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3785.5,252
104В,11,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,11,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1507.6,252
353Е,11,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1819.7,252
353Е,11,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,2209.6,252
353Е,11,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1819.7,252
