Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
567С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1823.1,284
567С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
567С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
567С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1623.0,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1698.5,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,2030.1,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1698.5,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1698.5,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2030.1,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2030.1,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2030.1,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
360С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1959.0,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1871.6,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1871.6,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2173.1,284
472С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1380.1,284
472С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Т,1,,,188.2,1380.1,284
472С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
808Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1220.9,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1220.9,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.2,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2446.9,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1461.8,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.2,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
286С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1274.1,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1402.1,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
203С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2274.6,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.6,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1241.4,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
340С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1541.6,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2060.1,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1134.1,284
460С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1412.9,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1714.1,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1714.1,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
526С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
532С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1430.8,284
532С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1941.1,284
109С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1941.1,284
109С,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
030Й,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3834.3,284
030Й,41,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
302С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
567С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2216.1,284
567С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,2115.7,284
567С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
306С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1455.8,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1754.6,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,2195.9,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2195.9,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2195.9,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
271С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4861.3,284
271С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1709.2,284
271С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
271С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1380.8,284
271С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Т,1,,,188.2,1380.1,284
472С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
808Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1504.4,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1220.9,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
501С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
501С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
501С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1356.5,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1420.4,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1643.6,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1723.4,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1643.6,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1723.4,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1165.1,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1218.3,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
470С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2060.1,284
460С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
326С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.0,284
326С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2365.0,284
326С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
326С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
498С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1280.3,284
498С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
497Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1476.3,284
497Э,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
084С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2788.0,284
109С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
109С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1826.3,284
138С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
138С,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
030Й,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,2018.2,284
030Й,42,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5370.1,284
080С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1327.5,284
080С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
489С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
489С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,2228.5,284
489С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,2334.8,284
489С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
567С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2118.5,284
567С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
567С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
306С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
642Ж,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1623.0,284
642Ж,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1698.5,284
642Ж,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,3003.9,284
642Ж,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
360С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
513С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1982.2,284
472С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1982.2,284
472С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
808Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1220.9,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1220.9,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
286С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.2,284
286С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2446.9,284
286С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
286С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
286С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1402.1,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1700.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1700.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
203С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4969.8,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.6,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2274.6,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1241.4,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
340С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1134.1,284
460С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
526С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1412.9,284
526С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1714.1,284
526С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
526С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
532С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
532С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
532С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,2248.4,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1709.2,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1380.8,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
270С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
493С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1751.8,284
493С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1751.8,284
493С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1476.3,284
493С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5844.9,284
109С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2660.1,284
138С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2690.8,284
138С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
138С,43,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
